length,steps,bank,candidate,probe,geometry,initial_cosine,max_sum_error,max_step_error,minimum_probability,stationary_fraction,endpoint_fr_distance
0.1,60,epoch135,11,6,p_euclidean,1.0,7.460698725481052e-14,5.968420202506763e-13,0.008364009769342238,0.0,0.09999999149729003
0.1,60,epoch135,11,6,fisher,1.0,7.216449660063518e-16,5.968420202506763e-13,0.008445814604790165,0.0,0.09996661423561429
0.1,60,epoch135,11,7,p_euclidean,1.0,1.7053025658242404e-13,5.968420202506763e-13,0.008337177577175564,0.0,0.09999994952388995
0.1,60,epoch135,11,7,fisher,1.0,1.1102230246251565e-15,5.968420202506763e-13,0.008423457284710974,0.0,0.09996663568255547
0.1,60,epoch135,11,8,p_euclidean,0.9999999999999998,3.410605131648481e-13,8.632955461607139e-13,0.008327971208468834,0.0,0.09999993507789844
0.1,60,epoch135,11,8,fisher,0.9999999999999998,2.6645352591003757e-15,5.968420202506763e-13,0.00841396319356831,0.0,0.09996643256405663
0.1,60,epoch135,11,9,p_euclidean,0.9999999999999998,1.6342482922482304e-13,5.968420202506763e-13,0.008309884590654553,0.0,0.09999998611008144
0.1,60,epoch135,11,9,fisher,0.9999999999999998,1.4988010832439613e-15,5.968420202506763e-13,0.00839943403641956,0.0,0.09996650666669551
0.1,60,epoch135,11,10,p_euclidean,1.0,6.394884621840902e-14,5.968420202506763e-13,0.008359608532437059,0.0,0.09999999050305736
0.1,60,epoch135,11,10,fisher,1.0,4.996003610813204e-16,5.968420202506763e-13,0.00844182488767652,0.0,0.09996673338019403
0.1,60,epoch135,11,11,p_euclidean,1.0,3.694822225952521e-13,5.968420202506763e-13,0.008287577412345534,0.0,0.09999995064518998
0.1,60,epoch135,11,11,fisher,1.0,3.3306690738754696e-15,5.968420202506763e-13,0.008380314673640034,0.0,0.09996621029899536
0.1,60,epoch135,11,12,p_euclidean,0.9999999999999998,1.9895196601282805e-13,5.968420202506763e-13,0.008370437796682376,0.0,0.09999997814899554
0.1,60,epoch135,11,12,fisher,0.9999999999999998,1.1102230246251565e-15,5.968420202506763e-13,0.008451491596176612,0.0,0.09996657696819877
0.1,60,epoch135,11,13,p_euclidean,1.0,1.2789769243681803e-13,5.968420202506763e-13,0.00833506941195682,0.0,0.09999998771729281
0.1,60,epoch135,11,13,fisher,1.0,8.881784197001252e-16,5.968420202506763e-13,0.008421290175704924,0.0,0.09996653167615394
0.1,60,epoch135,11,14,p_euclidean,1.0,1.8474111129762605e-13,5.968420202506763e-13,0.00833591106945805,0.0,0.09999997393634118
0.1,60,epoch135,11,14,fisher,1.0,1.7763568394002505e-15,5.968420202506763e-13,0.008421784706682969,0.0,0.0999661225122203
0.1,60,epoch135,11,15,p_euclidean,0.9999999999999999,8.171241461241152e-14,5.968420202506763e-13,0.00835610544430043,0.0,0.0999999950173644
0.1,60,epoch135,11,15,fisher,0.9999999999999999,5.551115123125783e-16,5.968420202506763e-13,0.00843919878327301,0.0,0.09996665311568252
0.1,60,epoch135,12,0,p_euclidean,1.0,2.220446049250313e-16,5.968420202506763e-13,0.00838540472514999,0.0,0.0999626075201829
0.1,60,epoch135,12,0,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.0084675608631269,0.0,0.0998608799710636
0.1,60,epoch135,12,1,p_euclidean,1.0,1.942890293094024e-16,5.968420202506763e-13,0.00837805199544698,0.0,0.09996170494600023
0.1,60,epoch135,12,1,fisher,1.0,1.734723475976807e-18,5.968420202506763e-13,0.00846394991877685,0.0,0.09985991162880296
0.1,60,epoch135,12,2,p_euclidean,1.0,2.0816681711721685e-16,5.968420202506763e-13,0.00828800456125285,0.0,0.0999610726391408
0.1,60,epoch135,12,2,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.0083890170918984,0.0,0.09985217992745031
0.1,60,epoch135,12,3,p_euclidean,1.0,2.498001805406602e-16,4.689723002299084e-13,0.008272053210397983,0.0,0.09996080572136658
0.1,60,epoch135,12,3,fisher,1.0,1.5178830414797062e-18,5.968420202506763e-13,0.008374332521068712,0.0,0.0998603433029007
0.1,60,epoch135,12,4,p_euclidean,1.0,1.3877787807814457e-16,5.968420202506763e-13,0.00838294698830608,0.0,0.09996119849103298
0.1,60,epoch135,12,4,fisher,1.0,1.4094628242311558e-18,5.968420202506763e-13,0.008470469942778926,0.0,0.09985868861795884
0.1,60,epoch135,12,5,p_euclidean,1.0,1.457167719820518e-16,5.968420202506763e-13,0.008300270338933423,0.0,0.09995823853552584
0.1,60,epoch135,12,5,fisher,1.0,1.1655173354219173e-18,5.968420202506763e-13,0.008404940955923335,0.0,0.09983263478315706
0.1,60,epoch135,12,6,p_euclidean,1.0000000000000002,1.3877787807814457e-16,5.968420202506763e-13,0.008461649449071872,0.0,0.09995830347412459
0.1,60,epoch135,12,6,fisher,1.0000000000000002,1.1384122811097797e-18,5.968420202506763e-13,0.008545653930925216,0.0,0.09983910380848612
0.1,60,epoch135,12,7,p_euclidean,0.9999999999999999,1.6653345369377348e-16,5.968420202506763e-13,0.0082459632631434,0.0,0.09996021223567873
0.1,60,epoch135,12,7,fisher,0.9999999999999999,1.0842021724855044e-18,5.968420202506763e-13,0.008356613443022687,0.0,0.09984959398538111
0.1,60,epoch135,12,8,p_euclidean,0.9999999999999998,1.942890293094024e-16,5.968420202506763e-13,0.008416403242782384,0.0,0.09996308253887887
0.1,60,epoch135,12,8,fisher,0.9999999999999998,1.3010426069826053e-18,5.968420202506763e-13,0.008493121777536593,0.0,0.0998611501072053
0.1,60,epoch135,12,9,p_euclidean,1.0,1.734723475976807e-16,5.968420202506763e-13,0.008220661181330463,0.0,0.09996113362264264
0.1,60,epoch135,12,9,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008331635533879184,0.0,0.09984590170410859
0.1,60,epoch135,12,10,p_euclidean,1.0,1.3877787807814457e-16,5.968420202506763e-13,0.008339717969783639,0.0,0.0999614043281483
0.1,60,epoch135,12,10,fisher,1.0,1.0842021724855044e-18,5.968420202506763e-13,0.008429731503813332,0.0,0.09985810718071385
0.1,60,epoch135,12,11,p_euclidean,1.0,1.8041124150158794e-16,4.689723002299084e-13,0.008248259194844296,0.0,0.09996153710210488
0.1,60,epoch135,12,11,fisher,1.0,1.4094628242311558e-18,7.35425826139946e-13,0.008352577756862519,0.0,0.0998495856400038
0.1,60,epoch135,12,12,p_euclidean,0.9999999999999999,1.6653345369377348e-16,5.968420202506763e-13,0.00840358800731793,0.0,0.09996061208011574
0.1,60,epoch135,12,12,fisher,0.9999999999999999,1.734723475976807e-18,5.968420202506763e-13,0.008490315006395518,0.0,0.09985455146297928
0.1,60,epoch135,12,13,p_euclidean,1.0,1.6653345369377348e-16,5.968420202506763e-13,0.008375048797203487,0.0,0.09996130073496766
0.1,60,epoch135,12,13,fisher,1.0,1.951563910473908e-18,5.968420202506763e-13,0.008464725451797923,0.0,0.09985683038297673
0.1,60,epoch135,12,14,p_euclidean,0.9999999999999998,1.5265566588595902e-16,5.968420202506763e-13,0.008302174515817802,0.0,0.09995939136362036
0.1,60,epoch135,12,14,fisher,0.9999999999999998,1.3010426069826053e-18,5.968420202506763e-13,0.00840180012419894,0.0,0.09983639437985467
0.1,60,epoch135,12,15,p_euclidean,1.0,2.3592239273284576e-16,5.968420202506763e-13,0.008454792850466466,0.0,0.09995841555633998
0.1,60,epoch135,12,15,fisher,1.0,1.1926223897340549e-18,5.968420202506763e-13,0.008539132038506729,0.0,0.09985138124803582
0.1,60,epoch135,13,0,p_euclidean,0.9999999999999999,3.979039320256561e-13,5.968420202506763e-13,0.008378762079020375,0.0,0.09999992124806491
0.1,60,epoch135,13,0,fisher,0.9999999999999999,2.6645352591003757e-15,5.968420202506763e-13,0.008457505522215655,0.0,0.09996663844061453
0.1,60,epoch135,13,1,p_euclidean,1.0,1.4210854715202004e-13,5.968420202506763e-13,0.008378923894304634,0.0,0.09999998737430857
0.1,60,epoch135,13,1,fisher,1.0,8.881784197001252e-16,5.968420202506763e-13,0.008458399973969702,0.0,0.09996678782659223
0.1,60,epoch135,13,2,p_euclidean,1.0,2.5579538487363607e-13,5.968420202506763e-13,0.008335245201594302,0.0,0.09999996134006776
0.1,60,epoch135,13,2,fisher,1.0,1.7763568394002505e-15,5.968420202506763e-13,0.008421395012835542,0.0,0.09996639977698021
0.1,60,epoch135,13,3,p_euclidean,1.0,1.5631940186722204e-13,5.968420202506763e-13,0.0083309820200249,0.0,0.09999998904866308
0.1,60,epoch135,13,3,fisher,1.0,1.1102230246251565e-15,5.968420202506763e-13,0.008417485202833882,0.0,0.09996656063119169
0.1,60,epoch135,13,4,p_euclidean,0.9999999999999998,1.7053025658242404e-13,5.968420202506763e-13,0.008324089811882825,0.0,0.0999999653259783
0.1,60,epoch135,13,4,fisher,0.9999999999999998,1.3322676295501878e-15,5.968420202506763e-13,0.008412335310159048,0.0,0.09996648047134103
0.1,60,epoch135,13,5,p_euclidean,1.0,4.405364961712621e-13,5.968420202506763e-13,0.008322203623995586,0.0,0.0999998922191817
0.1,60,epoch135,13,5,fisher,1.0,2.4980018054066022e-15,5.968420202506763e-13,0.008411344279243501,0.0,0.09996624728170267
0.1,60,epoch135,13,6,p_euclidean,1.0,7.460698725481052e-14,5.968420202506763e-13,0.008364009769342238,0.0,0.09999999149729003
0.1,60,epoch135,13,6,fisher,1.0,9.159339953157541e-16,5.968420202506763e-13,0.008445814604790167,0.0,0.09996661423561429
0.1,60,epoch135,13,7,p_euclidean,1.0,1.7053025658242404e-13,5.968420202506763e-13,0.00833717757717557,0.0,0.09999994952388995
0.1,60,epoch135,13,7,fisher,1.0,1.1102230246251565e-15,5.968420202506763e-13,0.008423457284710981,0.0,0.09996663568255547
0.1,60,epoch135,13,8,p_euclidean,1.0,4.547473508864641e-13,8.632955461607139e-13,0.008327971208468838,0.0,0.09999993507789844
0.1,60,epoch135,13,8,fisher,1.0,2.6645352591003757e-15,5.968420202506763e-13,0.00841396319356831,0.0,0.09996643256406107
0.1,60,epoch135,13,9,p_euclidean,0.9999999999999999,1.7053025658242404e-13,5.968420202506763e-13,0.008309884590654557,0.0,0.09999998611008144
0.1,60,epoch135,13,9,fisher,0.9999999999999999,1.0547118733938987e-15,5.968420202506763e-13,0.00839943403641956,0.0,0.09996650666669551
0.1,60,epoch135,13,10,p_euclidean,1.0,6.750155989720952e-14,5.968420202506763e-13,0.008359608532437059,0.0,0.09999999050306625
0.1,60,epoch135,13,10,fisher,1.0,5.273559366969494e-16,5.968420202506763e-13,0.00844182488767652,0.0,0.09996673338019403
0.1,60,epoch135,13,11,p_euclidean,1.0,3.410605131648481e-13,5.968420202506763e-13,0.008287577412345534,0.0,0.09999995064518998
0.1,60,epoch135,13,11,fisher,1.0,2.6645352591003757e-15,5.968420202506763e-13,0.008380314673640048,0.0,0.09996621029899536
0.1,60,epoch135,13,12,p_euclidean,0.9999999999999998,1.8474111129762605e-13,5.968420202506763e-13,0.008370437796682376,0.0,0.09999997814899554
0.1,60,epoch135,13,12,fisher,0.9999999999999998,1.3322676295501878e-15,5.968420202506763e-13,0.008451491596176612,0.0,0.09996657696819877
0.1,60,epoch135,13,13,p_euclidean,1.0,1.4210854715202004e-13,5.968420202506763e-13,0.008335069411956822,0.0,0.09999998771728837
0.1,60,epoch135,13,13,fisher,1.0,1.1102230246251565e-15,5.968420202506763e-13,0.008421290175704917,0.0,0.09996653167615394
0.1,60,epoch135,13,14,p_euclidean,1.0,1.8474111129762605e-13,5.968420202506763e-13,0.00833591106945805,0.0,0.09999997393634118
0.1,60,epoch135,13,14,fisher,1.0,1.9984014443252818e-15,5.968420202506763e-13,0.008421784706682969,0.0,0.0999661225122203
0.1,60,epoch135,13,15,p_euclidean,1.0,5.3290705182007514e-14,5.968420202506763e-13,0.00835610544430043,0.0,0.0999999950173644
0.1,60,epoch135,13,15,fisher,1.0,4.440892098500626e-16,5.968420202506763e-13,0.00843919878327301,0.0,0.09996665311568252
0.1,60,epoch135,14,0,p_euclidean,0.9999999999999999,1.6653345369377348e-16,5.968420202506763e-13,0.008383379447446288,0.0,0.09999941108694756
0.1,60,epoch135,14,0,fisher,0.9999999999999999,1.0842021724855044e-18,5.968420202506763e-13,0.008461968386730894,0.0,0.09996627858475053
0.1,60,epoch135,14,1,p_euclidean,0.9999999999999999,1.3877787807814457e-16,8.632955461607139e-13,0.008366695340638029,0.0,0.09999854612590822
0.1,60,epoch135,14,1,fisher,0.9999999999999999,1.3010426069826053e-18,5.968420202506763e-13,0.008449350655109647,0.0,0.09996608609305542
0.1,60,epoch135,14,2,p_euclidean,1.0,1.6653345369377348e-16,5.968420202506763e-13,0.008317163984471961,0.0,0.09999930649619448
0.1,60,epoch135,14,2,fisher,1.0,1.4094628242311558e-18,5.968420202506763e-13,0.00840862851533651,0.0,0.09996513676696335
0.1,60,epoch135,14,3,p_euclidean,0.9999999999999998,1.3877787807814457e-16,5.968420202506763e-13,0.008342982249728376,0.0,0.09999917768657103
0.1,60,epoch135,14,3,fisher,0.9999999999999998,1.0842021724855044e-18,5.968420202506763e-13,0.008429091298758996,0.0,0.0999634714931237
0.1,60,epoch135,14,4,p_euclidean,0.9999999999999999,1.5265566588595902e-16,5.968420202506763e-13,0.008384197405275516,0.0,0.0999993274793907
0.1,60,epoch135,14,4,fisher,0.9999999999999999,1.1926223897340549e-18,5.968420202506763e-13,0.008464307593186206,0.0,0.0999649986522366
0.1,60,epoch135,14,5,p_euclidean,1.0,1.5785983631388945e-16,5.968420202506763e-13,0.008316208867991797,0.0,0.0999994506184642
0.1,60,epoch135,14,5,fisher,1.0,1.1926223897340549e-18,5.968420202506763e-13,0.008409765744052439,0.0,0.09996510490992383
0.1,60,epoch135,14,6,p_euclidean,1.0,1.3877787807814457e-16,5.968420202506763e-13,0.008405401597205668,0.0,0.09999827021988847
0.1,60,epoch135,14,6,fisher,1.0,1.1926223897340549e-18,5.968420202506763e-13,0.008484229595236287,0.0,0.09996490181519635
0.1,60,epoch135,14,7,p_euclidean,1.0,1.6653345369377348e-16,5.968420202506763e-13,0.008309782990327488,0.0,0.09999858353377213
0.1,60,epoch135,14,7,fisher,1.0,1.0842021724855044e-18,5.968420202506763e-13,0.00840353898149354,0.0,0.09996527866624805
0.1,60,epoch135,14,8,p_euclidean,1.0,1.6653345369377348e-16,7.35425826139946e-13,0.00834856261221181,0.0,0.09999967778650423
0.1,60,epoch135,14,8,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008430799537336239,0.0,0.09996551162843724
0.1,60,epoch135,14,9,p_euclidean,1.0,1.3877787807814457e-16,5.968420202506763e-13,0.008335509341661327,0.0,0.0999996108134703
0.1,60,epoch135,14,9,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008423062185549885,0.0,0.09996418176193833
0.1,60,epoch135,14,10,p_euclidean,0.9999999999999999,1.457167719820518e-16,5.968420202506763e-13,0.008352686044290202,0.0,0.09999862745186278
0.1,60,epoch135,14,10,fisher,0.9999999999999999,1.1926223897340549e-18,5.968420202506763e-13,0.008436941982227726,0.0,0.0999656692558008
0.1,60,epoch135,14,11,p_euclidean,0.9999999999999999,1.3877787807814457e-16,5.968420202506763e-13,0.008264482635671635,0.0,0.0999997464388456
0.1,60,epoch135,14,11,fisher,0.9999999999999999,1.3010426069826053e-18,5.968420202506763e-13,0.00836063166252386,0.0,0.09996476542918092
0.1,60,epoch135,14,12,p_euclidean,1.0,1.942890293094024e-16,5.968420202506763e-13,0.008399941890117547,0.0,0.09999913966707827
0.1,60,epoch135,14,12,fisher,1.0,1.3010426069826053e-18,5.968420202506763e-13,0.008480512096082195,0.0,0.09996552238249654
0.1,60,epoch135,14,13,p_euclidean,0.9999999999999999,1.5265566588595902e-16,5.968420202506763e-13,0.00841981112357377,0.0,0.09999879404494735
0.1,60,epoch135,14,13,fisher,0.9999999999999999,1.0842021724855044e-18,5.968420202506763e-13,0.008497816224375133,0.0,0.0999646457042658
0.1,60,epoch135,14,14,p_euclidean,1.0,1.5265566588595902e-16,5.968420202506763e-13,0.008330357814705057,0.0,0.0999996327045028
0.1,60,epoch135,14,14,fisher,1.0,9.75781955236954e-19,5.968420202506763e-13,0.008418403906455506,0.0,0.09996353920910547
0.1,60,epoch135,14,15,p_euclidean,0.9999999999999999,1.6653345369377348e-16,5.968420202506763e-13,0.008467117549967053,0.0,0.09999747414162613
0.1,60,epoch135,14,15,fisher,0.9999999999999999,1.1926223897340549e-18,5.968420202506763e-13,0.008545202753930758,0.0,0.09996472725531762
0.1,60,epoch135,15,0,p_euclidean,1.0,9.094947017729282e-13,5.968420202506763e-13,0.008351825364133602,0.0,0.09999958686943301
0.1,60,epoch135,15,0,fisher,1.0,7.105427357601002e-15,5.968420202506763e-13,0.00843397277981444,0.0,0.09996675285210749
0.1,60,epoch135,15,1,p_euclidean,1.0,9.094947017729282e-13,5.968420202506763e-13,0.008368572355751855,0.0,0.09999923526509247
0.1,60,epoch135,15,1,fisher,1.0,7.105427357601002e-15,7.35425826139946e-13,0.008450223157359535,0.0,0.09996714814691915
0.1,60,epoch135,15,2,p_euclidean,1.0,9.094947017729282e-13,5.968420202506763e-13,0.008264100548319855,0.0,0.09999955790513942
0.1,60,epoch135,15,2,fisher,1.0,6.217248937900877e-15,5.968420202506763e-13,0.008361795816973421,0.0,0.09996580940126032
0.1,60,epoch135,15,3,p_euclidean,1.0,1.1368683772161603e-12,5.968420202506763e-13,0.008256631902196018,0.0,0.0999996046228213
0.1,60,epoch135,15,3,fisher,1.0,8.881784197001252e-15,5.968420202506763e-13,0.008355075770943837,0.0,0.09996571123298284
0.1,60,epoch135,15,4,p_euclidean,1.0,8.526512829121202e-13,1.0018793520499836e-12,0.008300107469003575,0.0,0.09999954725973757
0.1,60,epoch135,15,4,fisher,1.0,5.329070518200751e-15,4.689723002299084e-13,0.008393421060002824,0.0,0.09996605667963367
0.1,60,epoch135,15,5,p_euclidean,1.0,8.384404281969182e-13,7.35425826139946e-13,0.00828700560021776,0.0,0.09999956242585911
0.1,60,epoch135,15,5,fisher,1.0,5.662137425588298e-15,5.968420202506763e-13,0.008383246136578981,0.0,0.09996558153374846
0.1,60,epoch135,15,6,p_euclidean,1.0000000000000002,8.242295734817162e-13,5.968420202506763e-13,0.008346204417004292,0.0,0.09999920189758392
0.1,60,epoch135,15,6,fisher,1.0000000000000002,5.329070518200751e-15,5.968420202506763e-13,0.008433536190695269,0.0,0.09996610202596226
0.1,60,epoch135,15,7,p_euclidean,0.9999999999999999,7.958078640513122e-13,5.968420202506763e-13,0.00822620465046963,0.0,0.09999899439505605
0.1,60,epoch135,15,7,fisher,0.9999999999999999,6.217248937900877e-15,5.968420202506763e-13,0.00833133270574745,0.0,0.09996622424817243
0.1,60,epoch135,15,8,p_euclidean,1.0,7.958078640513122e-13,5.968420202506763e-13,0.008324212891978496,0.0,0.0999997283982006
0.1,60,epoch135,15,8,fisher,1.0,8.881784197001252e-15,5.968420202506763e-13,0.008409508813651968,0.0,0.09996640261814853
0.1,60,epoch135,15,9,p_euclidean,1.0,8.810729923425242e-13,1.0018793520499836e-12,0.008214578430396547,0.0,0.09999971480251173
0.1,60,epoch135,15,9,fisher,1.0,7.105427357601002e-15,5.968420202506763e-13,0.008318771109657596,0.0,0.09996584320194143
0.1,60,epoch135,15,10,p_euclidean,1.0000000000000004,8.526512829121202e-13,5.968420202506763e-13,0.008290786831552406,0.0,0.09999915998912158
0.1,60,epoch135,15,10,fisher,1.0000000000000004,4.884981308350689e-15,5.968420202506763e-13,0.008382663304441831,0.0,0.09996667315484556
0.1,60,epoch135,15,11,p_euclidean,1.0,9.663381206337363e-13,5.968420202506763e-13,0.008233099537991728,0.0,0.09999977458390318
0.1,60,epoch135,15,11,fisher,1.0,5.329070518200751e-15,5.968420202506763e-13,0.008333823458597803,0.0,0.09996565531119062
0.1,60,epoch135,15,12,p_euclidean,1.0,9.094947017729282e-13,5.968420202506763e-13,0.008360643076305279,0.0,0.09999957649898787
0.1,60,epoch135,15,12,fisher,1.0,6.217248937900877e-15,5.968420202506763e-13,0.008445049705635248,0.0,0.09996621402484901
0.1,60,epoch135,15,13,p_euclidean,0.9999999999999998,9.094947017729282e-13,5.968420202506763e-13,0.008355927060126342,0.0,0.09999944866581015
0.1,60,epoch135,15,13,fisher,0.9999999999999998,7.105427357601002e-15,5.968420202506763e-13,0.008440675510214764,0.0,0.0999661045300828
0.1,60,epoch135,15,14,p_euclidean,1.0,7.389644451905042e-13,5.968420202506763e-13,0.008303923600314341,0.0,0.09999972462219194
0.1,60,epoch135,15,14,fisher,1.0,5.329070518200751e-15,5.968420202506763e-13,0.00839499687392953,0.0,0.09996474774561703
0.1,60,epoch135,15,15,p_euclidean,1.0,1.0800249583553523e-12,5.968420202506763e-13,0.008447927796402048,0.0,0.09999932381213043
0.1,60,epoch135,15,15,fisher,1.0,5.773159728050814e-15,5.968420202506763e-13,0.008522611834761301,0.0,0.09996571574142356
0.1,60,epoch135,16,0,p_euclidean,1.0,5.4569682106375694e-12,5.968420202506763e-13,0.008067670659959928,0.0,0.09998989685813933
0.1,60,epoch135,16,0,fisher,1.0,5.684341886080802e-14,5.968420202506763e-13,0.008189555404456426,0.0,0.09997384665149119
0.1,60,epoch135,16,1,p_euclidean,0.9999999999999998,2.2737367544323206e-12,5.968420202506763e-13,0.008285773569848533,0.0,0.09999792083913751
0.1,60,epoch135,16,1,fisher,0.9999999999999998,1.0658141036401503e-14,5.968420202506763e-13,0.008378841598088743,0.0,0.09996759131051476
0.1,60,epoch135,16,2,p_euclidean,1.0,4.092726157978177e-12,5.968420202506763e-13,0.008006192487262922,0.0,0.09999394926617199
0.1,60,epoch135,16,2,fisher,1.0,2.1316282072803006e-14,5.968420202506763e-13,0.008146761285971645,0.0,0.09996607966142698
