dataset,bank,candidate,probe,geometry,steps,initial_cosine,max_sum_error,max_step_error,minimum_probability,stationary_fraction,endpoint_fr_distance
external,scratch,46,5,initial,0,1.0,6.938893903907228e-18,0.0,0.01,0.0,0.0
external,scratch,46,5,p_euclidean,30,1.0,3.8163916471489756e-17,1.160682227413501e-12,0.009528334746869888,0.0,0.029999389411643693
external,scratch,46,5,fisher,30,1.0,2.710505431213761e-19,7.165930175634383e-13,0.00953697531439274,0.0,0.02999918166885114
external,scratch,46,5,p_euclidean,60,1.0,3.122502256758253e-17,1.993641254686984e-12,0.009528284670246518,0.0,0.029999388826063386
external,scratch,46,5,fisher,60,1.0,3.7947076036992655e-19,1.993641254686984e-12,0.009537073057116466,0.0,0.029999180695137264
external,scratch,46,6,initial,0,1.0,4.336808689942018e-18,0.0,0.01,0.0,0.0
external,scratch,46,6,p_euclidean,30,1.0,3.122502256758253e-17,7.165930175634383e-13,0.009396658939465811,0.0,0.029998936995546926
external,scratch,46,6,fisher,30,1.0,2.710505431213761e-19,1.160682227413501e-12,0.009409755973336544,0.0,0.02999907463042454
external,scratch,46,6,p_euclidean,60,1.0,4.0766001685454967e-17,1.5590724241135168e-12,0.009396597548184922,0.0,0.029998936619627596
external,scratch,46,6,fisher,60,1.0,2.846030702774449e-19,1.105462834986859e-12,0.00940991718933875,0.0,0.02999907401654767
external,scratch,46,7,initial,0,0.9999999999999999,2.0816681711721685e-17,0.0,0.01,0.0,0.0
external,scratch,46,7,p_euclidean,30,0.9999999999999999,3.469446951953614e-17,6.156748288271841e-13,0.00949704301868118,0.0,0.029999305126333323
external,scratch,46,7,fisher,30,0.9999999999999999,3.2526065174565133e-19,1.0597640386772467e-12,0.009504991716531588,0.0,0.029999004203919526
external,scratch,46,7,p_euclidean,60,0.9999999999999999,3.469446951953614e-17,2.447250843813642e-12,0.009496989620322301,0.0,0.02999930440908573
external,scratch,46,7,fisher,60,0.9999999999999999,2.710505431213761e-19,1.105462834986859e-12,0.00950507622638875,0.0,0.029999002932639074
external,scratch,46,8,initial,0,0.9999999999999999,1.0408340855860843e-17,0.0,0.01,0.0,0.0
external,scratch,46,8,p_euclidean,30,0.9999999999999999,2.42861286636753e-17,6.156748288271841e-13,0.009446960858705318,0.0,0.02999955255728308
external,scratch,46,8,fisher,30,0.9999999999999999,3.2526065174565133e-19,1.0597640386772467e-12,0.009455670809493286,0.0,0.02999922787197795
external,scratch,46,8,p_euclidean,60,0.9999999999999999,3.469446951953614e-17,1.5590724241135168e-12,0.00944692743423681,0.0,0.029999552413361028
external,scratch,46,8,fisher,60,0.9999999999999999,2.981555974335137e-19,2.447250843813642e-12,0.009455787248380103,0.0,0.02999922703684498
external,scratch,46,9,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,scratch,46,9,p_euclidean,30,1.0,3.469446951953614e-17,7.165930175634383e-13,0.009475379269754194,0.0,0.029999396883165403
external,scratch,46,9,fisher,30,1.0,3.2526065174565133e-19,7.165930175634383e-13,0.00948429601367698,0.0,0.02999908013684042
external,scratch,46,9,p_euclidean,60,1.0,4.85722573273506e-17,2.447250843813642e-12,0.009475368089996588,0.0,0.02999939648631923
external,scratch,46,9,fisher,60,1.0,3.2526065174565133e-19,2.447250843813642e-12,0.009484435590488359,0.0,0.029999079156165377
external,scratch,46,10,initial,0,1.0,6.938893903907228e-18,0.0,0.01,0.0,0.0
external,scratch,46,10,p_euclidean,30,1.0,1.734723475976807e-17,6.156748288271841e-13,0.00927503126286464,0.0,0.02999900182139004
external,scratch,46,10,fisher,30,1.0,1.6263032587282567e-19,6.156748288271841e-13,0.009294745434264494,0.0,0.029999069672732265
external,scratch,46,10,p_euclidean,60,1.0,1.734723475976807e-17,1.105462834986859e-12,0.009274848318905267,0.0,0.029999000838699087
external,scratch,46,10,fisher,60,1.0,1.8973538018496328e-19,1.993641254686984e-12,0.00929490650679008,0.0,0.029999068475933453
external,scratch,46,11,initial,0,1.0,6.938893903907228e-18,0.0,0.01,0.0,0.0
external,scratch,46,11,p_euclidean,30,1.0,2.7755575615628914e-17,6.156748288271841e-13,0.009362991899319132,0.0,0.02999930134622367
external,scratch,46,11,fisher,30,1.0,2.710505431213761e-19,7.165930175634383e-13,0.009377663323476287,0.0,0.029999126680066924
external,scratch,46,11,p_euclidean,60,1.0,3.122502256758253e-17,2.447250843813642e-12,0.00936288893407095,0.0,0.029999300467806217
external,scratch,46,11,fisher,60,1.0,2.710505431213761e-19,1.5590724241135168e-12,0.009377813394146875,0.0,0.029999126361204435
external,scratch,46,12,initial,0,1.0,1.214306433183765e-17,0.0,0.01,0.0,0.0
external,scratch,46,12,p_euclidean,30,1.0,4.5102810375396984e-17,1.0597640386772467e-12,0.00942318580727332,0.0,0.02999941528233224
external,scratch,46,12,fisher,30,1.0,2.981555974335137e-19,6.156748288271841e-13,0.009435218160103046,0.0,0.02999916917773435
external,scratch,46,12,p_euclidean,60,1.0,3.9898639947466563e-17,2.447250843813642e-12,0.009423067894576547,0.0,0.029999414642392818
external,scratch,46,12,fisher,60,1.0,3.2526065174565133e-19,1.5590724241135168e-12,0.009435311122872223,0.0,0.029999168528211533
external,scratch,46,13,initial,0,0.9999999999999999,1.214306433183765e-17,0.0,0.01,0.0,0.0
external,scratch,46,13,p_euclidean,30,0.9999999999999999,3.8163916471489756e-17,1.0597640386772467e-12,0.009361614707086704,0.0,0.02999952346722011
external,scratch,46,13,fisher,30,0.9999999999999999,2.710505431213761e-19,6.156748288271841e-13,0.009375786860004861,0.0,0.0299991270355248
external,scratch,46,13,p_euclidean,60,0.9999999999999999,3.469446951953614e-17,1.993641254686984e-12,0.009361494342585085,0.0,0.029999522770999085
external,scratch,46,13,fisher,60,0.9999999999999999,2.439454888092385e-19,1.105462834986859e-12,0.009375913817391552,0.0,0.029999126544891966
external,scratch,46,14,initial,0,1.0000000000000002,3.469446951953614e-18,0.0,0.01,0.0,0.0
external,scratch,46,14,p_euclidean,30,1.0000000000000002,2.0816681711721685e-17,6.156748288271841e-13,0.009386745700465935,0.0,0.029999459148616306
external,scratch,46,14,fisher,30,1.0000000000000002,2.574980159653073e-19,6.156748288271841e-13,0.009398528029443035,0.0,0.029999208591877803
external,scratch,46,14,p_euclidean,60,1.0000000000000002,3.0357660829594124e-17,1.5590724241135168e-12,0.009386699566280755,0.0,0.029999458907965803
external,scratch,46,14,fisher,60,1.0000000000000002,2.574980159653073e-19,1.993641254686984e-12,0.009398683646255634,0.0,0.02999920716993171
external,scratch,46,15,initial,0,1.0,1.5612511283791264e-17,0.0,0.01,0.0,0.0
external,scratch,46,15,p_euclidean,30,1.0,3.5561831257524545e-17,7.165930175634383e-13,0.009398566973138405,0.0,0.029999359635456784
external,scratch,46,15,fisher,30,1.0,2.371692252312041e-19,1.0597640386772467e-12,0.00941036121397838,0.0,0.0299990981870794
external,scratch,46,15,p_euclidean,60,1.0,3.122502256758253e-17,1.105462834986859e-12,0.009398494010987059,0.0,0.02999935913120822
external,scratch,46,15,fisher,60,1.0,2.846030702774449e-19,2.447250843813642e-12,0.009410491544288755,0.0,0.029999097272711946
external,scratch,47,0,initial,0,1.0000000000000002,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,scratch,47,0,p_euclidean,30,1.0000000000000002,2.0816681711721685e-16,7.165930175634383e-13,0.009440573801721412,0.0,0.029999903527632193
external,scratch,47,0,fisher,30,1.0000000000000002,1.951563910473908e-18,6.156748288271841e-13,0.00945238359184291,0.0,0.02999917073891328
external,scratch,47,0,p_euclidean,60,1.0000000000000002,1.8041124150158794e-16,1.5590724241135168e-12,0.00944051683431147,0.0,0.029999903481148966
external,scratch,47,0,fisher,60,1.0000000000000002,1.734723475976807e-18,1.993641254686984e-12,0.009452529314691684,0.0,0.02999917008949412
external,scratch,47,1,initial,0,1.0,6.938893903907228e-17,0.0,0.01,0.0,0.0
external,scratch,47,1,p_euclidean,30,1.0,1.6653345369377348e-16,7.165930175634383e-13,0.00943954101942444,0.0,0.029999916203591496
external,scratch,47,1,fisher,30,1.0,1.3010426069826053e-18,1.160682227413501e-12,0.009450348705750811,0.0,0.02999921226059966
external,scratch,47,1,p_euclidean,60,1.0,2.0816681711721685e-16,1.105462834986859e-12,0.009439506806541697,0.0,0.02999991616604964
external,scratch,47,1,fisher,60,1.0,1.3010426069826053e-18,2.447250843813642e-12,0.009450498996425643,0.0,0.02999921160614807
external,scratch,47,2,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
external,scratch,47,2,p_euclidean,30,1.0,1.3877787807814457e-16,1.160682227413501e-12,0.009354570634160328,0.0,0.02999984866977657
external,scratch,47,2,fisher,30,1.0,1.3010426069826053e-18,6.156748288271841e-13,0.009370614331790005,0.0,0.029999056924956413
external,scratch,47,2,p_euclidean,60,1.0,1.942890293094024e-16,1.5590724241135168e-12,0.009354483133611376,0.0,0.029999848545603947
external,scratch,47,2,fisher,60,1.0,1.734723475976807e-18,1.5590724241135168e-12,0.009370802324529864,0.0,0.029999056127080335
external,scratch,47,3,initial,0,1.0,1.3877787807814457e-17,0.0,0.01,0.0,0.0
external,scratch,47,3,p_euclidean,30,1.0,1.6653345369377348e-16,6.156748288271841e-13,0.00937078434510242,0.0,0.029999878236081363
external,scratch,47,3,fisher,30,1.0,1.3010426069826053e-18,1.160682227413501e-12,0.009386484658367661,0.0,0.029999152440855468
external,scratch,47,3,p_euclidean,60,1.0,2.220446049250313e-16,1.993641254686984e-12,0.009370709577868917,0.0,0.029999878139473142
external,scratch,47,3,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009386678529005868,0.0,0.029999151753863494
external,scratch,47,4,initial,0,0.9999999999999999,1.249000902703301e-16,0.0,0.01,0.0,0.0
external,scratch,47,4,p_euclidean,30,0.9999999999999999,1.5265566588595902e-16,6.156748288271841e-13,0.009340658053012575,0.0,0.029999891016461017
external,scratch,47,4,fisher,30,0.9999999999999999,1.3010426069826053e-18,7.165930175634383e-13,0.009356862375702326,0.0,0.029999237898738387
external,scratch,47,4,p_euclidean,60,0.9999999999999999,1.5265566588595902e-16,1.993641254686984e-12,0.009340573073773872,0.0,0.029999890895219677
external,scratch,47,4,fisher,60,0.9999999999999999,1.1926223897340549e-18,1.5590724241135168e-12,0.009357055260520285,0.0,0.02999923728858064
external,scratch,47,5,initial,0,1.0,9.71445146547012e-17,0.0,0.01,0.0,0.0
external,scratch,47,5,p_euclidean,30,1.0,1.3877787807814457e-16,1.0597640386772467e-12,0.009313895980136752,0.0,0.029999883230989476
external,scratch,47,5,fisher,30,1.0,1.0842021724855044e-18,7.165930175634383e-13,0.009331032412485975,0.0,0.02999914815531976
external,scratch,47,5,p_euclidean,60,1.0,1.8041124150158794e-16,1.993641254686984e-12,0.009313809070240727,0.0,0.029999883100555076
external,scratch,47,5,fisher,60,1.0,1.5178830414797062e-18,1.105462834986859e-12,0.009331239264880511,0.0,0.029999147508461197
external,scratch,47,6,initial,0,0.9999999999999998,1.3877787807814457e-17,0.0,0.01,0.0,0.0
external,scratch,47,6,p_euclidean,30,0.9999999999999998,1.3877787807814457e-16,7.165930175634383e-13,0.009506921403781274,0.0,0.029999824348304845
external,scratch,47,6,fisher,30,0.9999999999999998,1.0842021724855044e-18,7.165930175634383e-13,0.00951546723904769,0.0,0.02999910343613872
external,scratch,47,6,p_euclidean,60,0.9999999999999998,1.6653345369377348e-16,1.993641254686984e-12,0.009506877544680253,0.0,0.029999824273516978
external,scratch,47,6,fisher,60,0.9999999999999998,1.5178830414797062e-18,1.5590724241135168e-12,0.009515570526980115,0.0,0.029999102611587124
external,scratch,47,7,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,scratch,47,7,p_euclidean,30,1.0,1.6653345369377348e-16,6.156748288271841e-13,0.009293932771809572,0.0,0.029999827185832113
external,scratch,47,7,fisher,30,1.0,1.0842021724855044e-18,7.165930175634383e-13,0.009313233390674434,0.0,0.02999910458785805
external,scratch,47,7,p_euclidean,60,1.0,1.942890293094024e-16,2.447250843813642e-12,0.009293800490922783,0.0,0.029999826996079386
external,scratch,47,7,fisher,60,1.0,1.734723475976807e-18,1.105462834986859e-12,0.009313434309424827,0.0,0.029999103890768673
external,scratch,47,8,initial,0,1.0000000000000002,9.020562075079397e-17,0.0,0.01,0.0,0.0
external,scratch,47,8,p_euclidean,30,1.0000000000000002,1.457167719820518e-16,7.165930175634383e-13,0.009435031141248891,0.0,0.029999858779866242
external,scratch,47,8,fisher,30,1.0000000000000002,1.1926223897340549e-18,7.165930175634383e-13,0.009445581127240804,0.0,0.029999168893232255
external,scratch,47,8,p_euclidean,60,1.0000000000000002,1.5265566588595902e-16,1.993641254686984e-12,0.009434986128389495,0.0,0.029999858701880884
external,scratch,47,8,fisher,60,1.0000000000000002,1.1384122811097797e-18,2.447250843813642e-12,0.009445717007370121,0.0,0.02999916815467854
external,scratch,47,9,initial,0,0.9999999999999998,1.1102230246251565e-16,0.0,0.01,0.0,0.0
external,scratch,47,9,p_euclidean,30,0.9999999999999998,1.5265566588595902e-16,7.165930175634383e-13,0.009363180066794548,0.0,0.02999989698070541
external,scratch,47,9,fisher,30,0.9999999999999998,1.3010426069826053e-18,1.0597640386772467e-12,0.009378461296187319,0.0,0.029999141613335504
external,scratch,47,9,p_euclidean,60,0.9999999999999998,1.8041124150158794e-16,1.5590724241135168e-12,0.009363093382053671,0.0,0.02999989685117409
external,scratch,47,9,fisher,60,0.9999999999999998,1.3010426069826053e-18,1.993641254686984e-12,0.009378637399273798,0.0,0.029999140943382633
external,scratch,47,10,initial,0,1.0,8.326672684688674e-17,0.0,0.01,0.0,0.0
external,scratch,47,10,p_euclidean,30,1.0,1.6653345369377348e-16,1.0597640386772467e-12,0.009366926585153184,0.0,0.02999986117467388
external,scratch,47,10,fisher,30,1.0,8.673617379884035e-19,6.156748288271841e-13,0.009380828891581641,0.0,0.029999132049122138
external,scratch,47,10,p_euclidean,60,1.0,1.6653345369377348e-16,2.447250843813642e-12,0.009366858918223336,0.0,0.029999861024091686
external,scratch,47,10,fisher,60,1.0,1.3010426069826053e-18,1.5590724241135168e-12,0.009380999772312309,0.0,0.029999131301551907
external,scratch,47,11,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,scratch,47,11,p_euclidean,30,1.0,1.942890293094024e-16,1.160682227413501e-12,0.009430272440536229,0.0,0.029999896896221383
external,scratch,47,11,fisher,30,1.0,1.3010426069826053e-18,7.165930175634383e-13,0.009440785152402048,0.0,0.029999216782426306
external,scratch,47,11,p_euclidean,60,1.0,2.220446049250313e-16,1.5590724241135168e-12,0.009430246881225192,0.0,0.02999989679927274
external,scratch,47,11,fisher,60,1.0,1.3010426069826053e-18,1.993641254686984e-12,0.009440938679778105,0.0,0.029999216135273142
external,scratch,47,12,initial,0,1.0,1.3877787807814457e-17,0.0,0.01,0.0,0.0
external,scratch,47,12,p_euclidean,30,1.0,1.6653345369377348e-16,7.165930175634383e-13,0.009375510323675482,0.0,0.029999901196320483
external,scratch,47,12,fisher,30,1.0,1.3010426069826053e-18,7.165930175634383e-13,0.009388477949449464,0.0,0.029999168808731373
external,scratch,47,12,p_euclidean,60,1.0,1.6653345369377348e-16,1.105462834986859e-12,0.009375453277928023,0.0,0.029999901123782955
external,scratch,47,12,fisher,60,1.0,1.5178830414797062e-18,1.993641254686984e-12,0.009388643262158698,0.0,0.02999916814751343
external,scratch,47,13,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,scratch,47,13,p_euclidean,30,1.0,1.8041124150158794e-16,7.165930175634383e-13,0.009381490616708643,0.0,0.029999877229437304
external,scratch,47,13,fisher,30,1.0,1.1926223897340549e-18,1.0597640386772467e-12,0.009395168903695766,0.0,0.029999217024041007
external,scratch,47,13,p_euclidean,60,1.0,2.220446049250313e-16,2.447250843813642e-12,0.009381425943871407,0.0,0.029999877119032133
external,scratch,47,13,fisher,60,1.0,1.3010426069826053e-18,1.105462834986859e-12,0.009395338553928849,0.0,0.02999921638338677
external,scratch,47,14,initial,0,1.0,6.245004513516506e-17,0.0,0.01,0.0,0.0
external,scratch,47,14,p_euclidean,30,1.0,1.734723475976807e-16,6.156748288271841e-13,0.009461318826015913,0.0,0.029999895850570515
external,scratch,47,14,fisher,30,1.0,1.3010426069826053e-18,7.165930175634383e-13,0.009471690422378483,0.0,0.02999912374590716
external,scratch,47,14,p_euclidean,60,1.0,1.942890293094024e-16,2.447250843813642e-12,0.009461283966605847,0.0,0.029999895810245564
external,scratch,47,14,fisher,60,1.0,1.0842021724855044e-18,1.993641254686984e-12,0.009471832858049336,0.0,0.029999123051823434
external,scratch,47,15,initial,0,1.0,5.551115123125783e-17,0.0,0.01,0.0,0.0
external,scratch,47,15,p_euclidean,30,1.0,1.6653345369377348e-16,7.165930175634383e-13,0.009397111001645813,0.0,0.029999864642297914
external,scratch,47,15,fisher,30,1.0,1.3010426069826053e-18,7.165930175634383e-13,0.00940969695548953,0.0,0.02999918112615377
external,scratch,47,15,p_euclidean,60,1.0,2.0816681711721685e-16,1.993641254686984e-12,0.009397038678037749,0.0,0.029999864534646165
external,scratch,47,15,fisher,60,1.0,1.3010426069826053e-18,2.447250843813642e-12,0.009409841380593548,0.0,0.02999918048905171
external,scratch,48,0,initial,0,1.0,2.0816681711721685e-17,0.0,0.01,0.0,0.0
external,scratch,48,0,p_euclidean,30,1.0,6.938893903907228e-17,7.165930175634383e-13,0.009435458369050456,0.0,0.02999934473243737
external,scratch,48,0,fisher,30,1.0,6.505213034913027e-19,7.165930175634383e-13,0.009446780899824743,0.0,0.029999955086860472
external,scratch,48,0,p_euclidean,60,1.0,6.245004513516506e-17,2.447250843813642e-12,0.00943529821308919,0.0,0.02999934412787765
external,scratch,48,0,fisher,60,1.0,5.963111948670274e-19,1.993641254686984e-12,0.009446820403298898,0.0,0.029999955037549843
external,scratch,48,1,initial,0,1.0,1.3877787807814457e-17,0.0,0.01,0.0,0.0
external,scratch,48,1,p_euclidean,30,1.0,5.551115123125783e-17,1.0597640386772467e-12,0.00952354885400621,0.0,0.02999948447581265
external,scratch,48,1,fisher,30,1.0,4.87890977618477e-19,6.156748288271841e-13,0.009530326228866123,0.0,0.029999958755431832
external,scratch,48,1,p_euclidean,60,1.0,5.551115123125783e-17,2.8818196743871094e-12,0.0095234517142035,0.0,0.029999484225199404
external,scratch,48,1,fisher,60,1.0,5.963111948670274e-19,1.993641254686984e-12,0.009530347923528715,0.0,0.02999995871914833
external,scratch,48,2,initial,0,1.0,2.7755575615628914e-17,0.0,0.01,0.0,0.0
external,scratch,48,2,p_euclidean,30,1.0,9.020562075079397e-17,7.165930175634383e-13,0.009363116529914011,0.0,0.02999920714439495
